ID,Frame index,Groups,Donor Photons,Acceptor Photons,FRET efficiency,X (nm),Y (nm)
73,66,,516.114,51.3191,0.0904407,498.703,18034.9
73,67,,400.296,31.259,0.0724335,494.724,18067.6
73,68,,529.409,88.1967,0.142804,524.714,18054.3
73,69,,383.234,31.762,0.0765356,468.151,18074.1
73,70,,488.757,90.7794,0.156641,482.623,18063.4
73,71,,479.837,105.673,0.180481,521.69,18037.9
73,72,,391.186,38.004,0.0885481,527.315,18048.3
73,73,,0,0,0,0,0
73,74,,0,0,0,0,0
73,75,,0,0,0,0,0
73,76,,0,0,0,0,0
73,77,,0,0,0,0,0
73,78,,1349.65,80.872,0.056533,501.792,18057.5
73,79,,944.18,67.5908,0.0668044,495.946,18058.1
73,80,,947.858,29.8615,0.0305419,507.82,18059.3
73,81,,804.455,85.32,0.0958894,502.859,18056.7
73,82,,0,0,0,0,0
73,83,,0,0,0,0,0
73,84,,0,0,0,0,0
73,85,,0,0,0,0,0
73,86,,0,0,0,0,0
73,87,,0,0,0,0,0
73,88,,0,0,0,0,0
73,89,,0,0,0,0,0
73,90,,0,0,0,0,0
73,91,,0,0,0,0,0
73,92,,0,0,0,0,0
73,93,,1021.9,87.2798,0.0786883,498.097,18051.8
73,94,,830.29,95.3758,0.103035,508.772,18048.8
73,95,,1153.39,64.4581,0.052928,501.165,18054.9
73,96,,1046.23,90.0152,0.0792216,493.223,18044.7
73,97,,1225.06,85.7006,0.0653824,510.08,18041.5
73,98,,1012.91,153.78,0.131808,505.096,18054.2
73,99,,880.887,76.6449,0.0800443,496.911,18065
73,100,,773.734,124.738,0.138834,515.557,18057
73,101,,957.975,112.107,0.104765,505.713,18047.5
73,102,,887.255,113.844,0.113719,500.563,18056.6
73,103,,0,0,0,0,0
73,104,,347.513,55.5594,0.13784,537.636,18055.1
73,105,,0,0,0,0,0
73,106,,0,0,0,0,0
73,107,,0,0,0,0,0
73,108,,0,0,0,0,0
73,109,,0,0,0,0,0
73,110,,0,0,0,0,0
73,111,,0,0,0,0,0
73,112,,0,0,0,0,0
73,113,,0,0,0,0,0
73,114,,375.952,82.6448,0.180212,497.376,18063.6
73,115,,699.655,136.552,0.163299,505.978,18049.3
73,116,,739.26,49.0566,0.0622295,491.633,18052.2
73,117,,655.821,181.987,0.217218,510.478,18064.6
73,118,,751.789,185.463,0.19788,510.306,18046.5
73,119,,550.635,91.2685,0.142184,511.831,18051.1
73,120,,570.506,93.6154,0.140961,508.496,18059
73,121,,416.838,86.6812,0.172151,496.981,18058
73,122,,410.133,148.618,0.265982,536.794,18093.3
73,123,,495.667,71.3144,0.125779,535.902,18088.4
73,124,,551.741,67.6206,0.109178,483,18060.9
73,125,,336.674,77.6936,0.187499,519.35,18000.5
73,126,,508.143,86.3551,0.145257,500.283,18080.6
73,127,,409.317,98.5866,0.194105,519.81,18073.2
73,128,,0,81.311,1,413.938,18053.6
73,129,,0,0,0,0,0
73,130,,0,0,0,0,0
73,131,,0,0,0,0,0
73,132,,0,0,0,0,0
73,133,,0,0,0,0,0
73,134,,360.526,37.431,0.094058,509.234,18016.1
73,135,,0,0,0,0,0
73,136,,263.755,83.9226,0.241381,544.047,18065.3
73,137,,326.543,52.2459,0.137929,508.044,18046.4
73,138,,383.333,75.0872,0.163796,522.442,18052.6
73,139,,341.295,85.7739,0.200843,534.467,18021.5
73,140,,332.158,52.4478,0.136368,498.127,18056.3
73,141,,374.682,24.937,0.0624018,512.254,18033.3
73,142,,481.629,153.93,0.242196,514.602,18036.8
73,143,,365.855,64.114,0.149113,516.018,18018.7
73,144,,408.795,35.7533,0.0804261,516.071,18028
73,145,,412.682,34.3333,0.0768058,505.9,18052
77,0,,1704.79,88.2787,0.0492334,1848.31,18360
77,1,,1367.48,104.432,0.0709501,1832.57,18359.8
77,2,,667.747,102.989,0.133625,1833.62,18365.2
77,3,,0,0,0,0,0
77,4,,0,0,0,0,0
77,5,,587.818,85.5451,0.127042,1879.42,18380.8
77,6,,675.569,102.276,0.131486,1839.15,18359.6
77,7,,444.01,49.9932,0.1012,1891.65,18354.5
77,8,,783.468,80.1488,0.0928059,1839.72,18348.1
77,9,,513.311,87.8006,0.146064,1872.64,18365.7
77,10,,385.67,26.4573,0.0641969,1858.19,18358.6
77,11,,543.811,78.5591,0.126226,1875.1,18360.6
77,12,,646.517,86.9947,0.1186,1856.01,18355
77,13,,615.364,93.3008,0.131657,1865.73,18361.7
77,14,,485.133,163.79,0.252402,1865.22,18350.6
77,15,,521.534,63.0384,0.107837,1854.04,18358.9
77,16,,549.457,69.4214,0.112173,1874.88,18344.9
77,17,,0,0,0,0,0
77,18,,0,0,0,0,0
77,19,,851.924,95.9042,0.101183,1855.37,18373.6
77,20,,944.424,85.4741,0.0829928,1863.61,18343.5
77,21,,1153.96,88.9428,0.0715606,1849.93,18366.2
77,22,,856.035,74.6626,0.0802221,1866.21,18355.9
77,23,,929.687,103.796,0.100433,1871.37,18357.5
77,24,,934.825,140.041,0.130287,1856.68,18342.6
77,25,,951.894,116.792,0.109286,1853.67,18363.3
77,26,,771.215,175.818,0.185651,1865.15,18371.5
77,27,,0,0,0,0,0
77,28,,1482.01,124.081,0.0772568,1852.61,18347.7
77,29,,1237.63,204.385,0.141736,1854.55,18350.5
77,30,,1204.69,130.839,0.0979684,1858.79,18345.8
77,31,,1221.4,136.725,0.100672,1868.25,18355.9
77,32,,1001.8,88.2954,0.0809976,1861.78,18358.9
77,33,,1383.86,168.226,0.108387,1864.5,18347.3
77,34,,1326.13,209.456,0.136401,1859.07,18350.1
77,35,,1267.42,112.662,0.0816345,1854.72,18360.9
77,36,,1213.97,120.6,0.0903661,1855.19,18350.5
77,37,,1253.69,157.234,0.11144,1865.52,18336.4
77,38,,1092.88,94.0944,0.0792724,1866.85,18359.6
77,39,,0,0,0,0,0
77,40,,1294.81,116.951,0.0828405,1871.75,18354
77,41,,1471.78,107.478,0.0680561,1865.68,18336.5
77,42,,1478.56,178.858,0.107913,1852.78,18333.5
77,43,,1011.55,79.8835,0.0731915,1858.15,18358.6
77,44,,1257.96,131.281,0.094498,1854,18341.9
77,45,,1374.33,149.091,0.0978654,1864.39,18340.6
77,46,,1253.98,167.369,0.117754,1855.18,18348.5
77,47,,1108.37,135.918,0.109234,1847.6,18336.8
77,48,,1101.46,165.02,0.130299,1863.36,18356.6
77,49,,1319.89,97.7975,0.0689837,1881.09,18351.6
77,50,,1241.75,134.627,0.0978122,1859.49,18339.1
77,51,,1393.59,123.665,0.0815057,1862.71,18348.9
77,52,,963.945,96.735,0.091201,1874.86,18353.6
77,53,,1150.69,138.415,0.107373,1849.03,18353
77,54,,1000.88,91.464,0.0837321,1874.15,18363.8
77,55,,1080.75,78.7121,0.0678867,1857.7,18344.2
77,56,,1290.66,133.424,0.0936907,1873.29,18342.5
77,57,,1238.72,114.029,0.0842946,1864.16,18333.4
77,58,,565.052,149.62,0.209355,1850.14,18362.9
118,0,,1032.15,119.035,0.103402,2312.36,32738.2
118,1,,1307.15,178.274,0.120016,2313.1,32734.7
118,2,,1027.83,62.9815,0.0577381,2324.77,32751.5
118,3,,1572.65,96.0205,0.057543,2307.83,32728.6
118,4,,1531,143.718,0.0858164,2308.86,32732.2
118,5,,965.21,105.302,0.098366,2314.81,32734.5
118,6,,1480.98,77.5942,0.0497854,2295,32745.2
118,7,,1107.76,80.8592,0.068028,2326.83,32740.2
118,8,,1532.92,221.374,0.126189,2302.84,32745
118,9,,1019.36,114.074,0.100645,2315.42,32733.4
118,10,,745.474,0,0,2307.7,32743.8
118,11,,943.329,149.418,0.136736,2320.48,32749.1
118,12,,1395.12,78.8402,0.0534888,2308.67,32735.5
118,13,,1094.63,163.024,0.129625,2326.45,32736.7
118,14,,777.258,45.806,0.055653,2301.54,32741.9
118,15,,1011.45,73.5336,0.0677737,2310.11,32730.3
118,16,,943.599,111.77,0.105906,2318.78,32754.4
118,17,,1298.37,204.816,0.136255,2315.03,32742.2
118,18,,1402.42,114.057,0.0752119,2312.9,32739
118,19,,0,0,0,0,0
118,20,,0,0,0,0,0
118,21,,0,0,0,0,0
118,22,,0,0,0,0,0
118,23,,0,0,0,0,0
118,24,,1426.34,91.883,0.0605202,2309.28,32748.8
118,25,,1004.54,92.933,0.0846789,2312.92,32734.5
118,26,,0,0,0,0,0
118,27,,812.507,64.6105,0.0736623,2303.17,32738.9
118,28,,920.509,49.6917,0.051218,2314.89,32741.9
118,29,,1128.34,146.485,0.114905,2303.92,32737.1
118,30,,807.197,81.5928,0.0918022,2301.87,32739
118,31,,1086.82,95.1558,0.080506,2307.91,32739.4
118,32,,1071.8,87.7572,0.0756817,2312.43,32743.5
118,33,,1669.41,157.013,0.0859677,2304.33,32744.4
118,34,,1729.73,180.046,0.0942758,2314.23,32744
118,35,,1133.45,158.411,0.122622,2313.2,32738.1
118,36,,1649.42,147.701,0.0821875,2316.41,32742.6
118,37,,1078.84,61.2153,0.0536952,2311.31,32738.7
118,38,,1549.16,148.68,0.08757,2316.64,32747.3
118,39,,1264.27,150.902,0.106632,2319.79,32735.5
118,40,,1525.03,81.3015,0.0506132,2313.13,32744.3
118,41,,1688.9,200.197,0.105975,2307.21,32740.9
118,42,,1781.43,146.451,0.0759649,2319.15,32739.2
118,43,,757.094,130.254,0.14679,2304.4,32746.8
118,44,,648.292,55.3571,0.0786715,2316.41,32736.7
118,45,,1631.86,168.257,0.09347,2315.76,32741.1
118,46,,1490.09,212.359,0.124737,2313.39,32739.6
118,47,,1140.32,112.947,0.0901224,2314.12,32743.1
118,48,,1428.63,98.4169,0.0644491,2315.47,32739.8
118,49,,1760.67,132.672,0.0700729,2311.79,32737
118,50,,1738.48,114.664,0.0618753,2309.68,32738.4
118,51,,1450.86,128.58,0.0814087,2314.67,32737.6
118,52,,1612.14,75.1348,0.0445302,2319.18,32739
118,53,,1186.19,76.9052,0.0608864,2321.96,32744.8
118,54,,813.194,139.332,0.146276,2317.7,32738
118,55,,816.046,76.9936,0.0862152,2313.26,32729.5
118,56,,819.285,118.76,0.126604,2308.91,32743.1
118,57,,860.638,67.2055,0.0724319,2327.04,32734.3
118,58,,760.827,66.1852,0.0800292,2317.41,32743.4
118,59,,0,0,0,0,0
118,60,,1495.37,108.242,0.0674989,2309.77,32723.1
118,61,,864.766,53.4757,0.058237,2303.62,32744.6
118,62,,697.246,74.8864,0.0969864,2305.85,32747.3
118,63,,1695.84,143.65,0.0780922,2308.34,32731.2
118,64,,1753.42,206.189,0.10522,2307.93,32732.7
118,65,,1183.79,72.1072,0.0574149,2325.22,32746.7
118,66,,1177.6,69.9137,0.0560423,2302.7,32739.2
118,67,,1344.01,77.8539,0.0547549,2301.07,32742.3
118,68,,1543.98,79.0061,0.0486796,2309.03,32727.8
118,69,,1195.71,118.212,0.0899693,2311.99,32739.4
118,70,,786.115,100.798,0.113651,2304.82,32718.3
121,0,,527.459,64.0837,0.108333,12432.2,33756.3
121,1,,577.898,58.2269,0.0915338,12428.1,33744.4
121,2,,556.405,52.3539,0.086001,12434.6,33731.2
121,3,,0,0,0,0,0
121,4,,0,0,0,0,0
121,5,,0,0,0,0,0
121,6,,0,0,0,0,0
121,7,,320.985,135.776,0.297258,12435.7,33720.4
121,8,,1034.95,128.188,0.110208,12414.1,33748.9
121,9,,528.088,36.8799,0.0652779,12437.7,33745.7
121,10,,367.389,109.523,0.22965,12407.4,33751.5
121,11,,413.729,174.507,0.296662,12408.4,33750.9
121,12,,0,0,0,0,0
121,13,,757.199,119.856,0.136658,12414.8,33732.8
121,14,,624.933,152.14,0.195786,12417.4,33756
121,15,,315.517,174.567,0.356198,12407.2,33734.8
121,16,,768.635,148.764,0.162158,12420.1,33751.5
121,17,,672.483,96.1055,0.125042,12422.8,33748.2
121,18,,696.831,120.755,0.147698,12421.8,33741.2
121,19,,1005.33,221.7,0.18068,12409.4,33740.2
121,20,,488.728,57.878,0.105886,12414.4,33737.5
121,21,,597.953,146.694,0.196998,12440.1,33736.3
121,22,,708.264,124.405,0.149406,12410.5,33763.8
121,23,,507.228,192.102,0.274694,12417.8,33750.8
121,24,,547.306,122.781,0.183231,12417.3,33755.7
121,25,,818.571,177.218,0.177968,12425,33737.2
121,26,,524.266,148.155,0.220331,12417.4,33744
121,27,,477.226,128.42,0.212038,12428.3,33733.7
121,28,,746.505,111.791,0.130248,12421.8,33738.7
121,29,,544.601,61.7183,0.101792,12413,33758.8
121,30,,407.27,85.3009,0.173175,12398.3,33777.1
121,31,,672.782,88.5993,0.116367,12428.7,33727.4
121,32,,498.785,31.8096,0.0599508,12413.2,33757
121,33,,413.359,118.25,0.222438,12412.9,33736.2
121,34,,429.778,123.695,0.223489,12430.6,33765.2
121,35,,474.602,57.6206,0.108264,12428.8,33758.9
121,36,,420.099,225.746,0.349536,12446.6,33743.1
121,37,,612.444,120.145,0.164001,12413.7,33743.3
121,38,,385.159,72.8776,0.159109,12451.5,33708.5
121,39,,345.325,39.4652,0.102563,12409.9,33760.1
121,40,,531.345,136.568,0.204469,12428.9,33750.5
121,41,,370.743,88.9042,0.193418,12397.7,33738.7
121,42,,456.513,37.4867,0.0758841,12423,33731.8
121,43,,392.142,100.412,0.203859,12442.2,33732.8
121,44,,603.576,120.208,0.166083,12397.3,33736.8
121,45,,829.313,124.361,0.130402,12406.4,33764
121,46,,617.5,118.497,0.161002,12433.4,33740.6
121,47,,555.571,50.511,0.0833402,12415,33748
121,48,,598.1,133.12,0.182052,12437.8,33752.4
121,49,,442.255,67.6441,0.132662,12422.3,33746.3
121,50,,734.538,67.004,0.0835939,12424.9,33752.6
121,51,,383.141,124.857,0.245782,12419.9,33774.8
121,52,,0,0,0,0,0
121,53,,0,0,0,0,0
121,54,,391.036,56.9838,0.12719,12433.4,33755
121,55,,665.408,129.749,0.163174,12411.6,33754.1
121,56,,660.732,124.411,0.158457,12412.9,33766.5
121,57,,747.485,133.606,0.151637,12397.7,33731.8
121,58,,732.364,151.47,0.171378,12417.9,33743.2
121,59,,0,0,0,0,0
121,60,,683.096,136.385,0.166429,12412.7,33741.9
121,61,,548.822,108.127,0.16459,12420.3,33755.5
121,62,,872.275,184.441,0.174542,12426.5,33749.9
121,63,,690.824,103.686,0.130503,12440.2,33763.3
121,64,,748.63,66.0992,0.0811302,12416.4,33791.1
121,65,,507.65,90.8756,0.151832,12423.2,33740.1
121,66,,435.895,63.1813,0.126597,12450,33753.4
121,67,,493.332,49.5651,0.0912975,12454.5,33715.4
121,68,,457.01,85.3789,0.157413,12425,33736.5
121,69,,0,0,0,0,0
121,70,,339.055,29.5366,0.0801338,12419.9,33782.4
121,71,,438.385,86.2889,0.164462,12427.1,33747.8
121,72,,388.041,160.502,0.292597,12437.7,33753.5
121,73,,414.132,135.606,0.246674,12407,33743.3
121,74,,294.618,87.9199,0.229833,12428.6,33751
121,75,,295.192,89.5486,0.232751,12417.4,33724
121,76,,273.273,60.8872,0.18221,12409.2,33766.3
121,77,,0,0,0,0,0
121,78,,426.448,4.08468,0.0094875,12369.5,33741.3
121,79,,580.413,157.007,0.212914,12406.1,33732.4
121,80,,358.174,103.123,0.22355,12405,33776.8
121,81,,197.278,21.3429,0.0976255,12398,33744.1
121,82,,334.341,56.266,0.144048,12356.6,33838.9
121,83,,0,0,0,0,0
121,84,,0,0,0,0,0
121,85,,730.852,139.57,0.160348,12416.5,33748
121,86,,0,0,0,0,0
121,87,,632.433,78.7174,0.11069,12432.2,33745.5
121,88,,340.254,35.9795,0.0956307,12396.1,33749.1
121,89,,0,0,0,0,0
121,90,,0,0,0,0,0
121,91,,0,0,0,0,0
121,92,,589.837,77.45,0.116067,12414.1,33742.9
121,93,,476.128,83.8094,0.149676,12416.9,33751.6
121,94,,502.026,196.053,0.280846,12431,33761.7
121,95,,0,0,0,0,0
121,96,,398.288,144.618,0.266377,12562.9,33578.3
121,97,,457.783,69.6697,0.132087,12419.4,33751.7
121,98,,542.625,99.9075,0.15549,12422.7,33752.8
121,99,,548.444,76.8729,0.122934,12414.3,33747.9
121,100,,467.534,203.502,0.303265,12415,33724.3
121,101,,400.695,117.283,0.226424,12430.2,33750.2
121,102,,528.8,136.637,0.205334,12412.9,33744
121,103,,695.594,107.872,0.134258,12434.5,33739.4
121,104,,0,0,0,0,0
121,105,,0,0,0,0,0
121,106,,811.046,85.7866,0.0956551,12434.6,33737.3
121,107,,776.647,81.02,0.0944655,12427.8,33740
121,108,,237.887,101.219,0.298488,12438.8,33683.3
121,109,,550.992,102.666,0.157063,12442.2,33750.6
121,110,,898.884,174.752,0.162767,12438.9,33742.3
121,111,,546.924,49.8719,0.0835661,12414.9,33748
121,112,,1026.61,164.853,0.138362,12411.7,33742.8
121,113,,228.522,52.3374,0.186347,12416.8,33736
121,114,,0,0,0,0,0
121,115,,1278.43,61.2843,0.0457441,12402.6,33742.6
121,116,,1392.18,161.113,0.103724,12429,33748
121,117,,1076.64,156.983,0.127254,12419.9,33730.1
121,118,,1109.84,215.863,0.162829,12426.8,33736.1
121,119,,1312.88,240.555,0.154854,12410,33741.7
121,120,,1371.62,284.88,0.171977,12418.7,33748.9
139,0,,1094.37,70.9871,0.0609146,10144.8,38262.9
139,1,,4753.98,167.804,0.0340942,10134.6,38250.1
139,2,,1183.68,63.0376,0.0505628,10143.9,38259.2
139,3,,0,0,0,0,0
139,4,,265.157,61.0021,0.187032,10138.2,38261.4
139,5,,0,0,0,0,0
139,6,,514.858,50.9439,0.0900384,10107.4,38215.4
139,7,,773.663,54.1576,0.065422,10139.2,38249.4
139,8,,0,0,0,0,0
139,9,,0,0,0,0,0
139,10,,0,0,0,0,0
139,11,,0,0,0,0,0
139,12,,0,0,0,0,0
139,13,,0,0,0,0,0
139,14,,1221.11,115.806,0.0866221,10180.2,38234
139,15,,1339.61,86.3196,0.0605358,10175.4,38244.1
139,16,,1993.22,171.281,0.0791317,10161.7,38242.6
139,17,,0,0,0,0,0
139,18,,1113.12,98.9874,0.0816657,10181.2,38238.5
139,19,,1007.47,73.5586,0.0680452,10179.7,38248.7
139,20,,1012.78,97.1608,0.0875367,10184.3,38238.2
139,21,,822.774,104.545,0.112739,10186.7,38222.2
139,22,,750.546,84.5532,0.101249,10195.9,38228.4
139,23,,806.049,67.8756,0.0776676,10183.1,38234.9
139,24,,887.522,204.161,0.187015,10202.1,38230.4
139,25,,964.246,80.698,0.0772271,10189.7,38225
139,26,,1427.59,84.7716,0.0560525,10209.3,38227
139,27,,908.17,130.878,0.125959,10194,38228.9
139,28,,774.425,62.0371,0.0741661,10189.6,38235.8
139,29,,812.813,79.4778,0.0890716,10196.7,38233
139,30,,1199.56,21.9905,0.0180021,10199.6,38220.9
139,31,,1112.5,83.1194,0.0695201,10202.6,38237
139,32,,785.104,116.005,0.128736,10210.9,38232.7
139,33,,675.95,149.941,0.18155,10192.3,38240.3
139,34,,734.032,106.249,0.126445,10200.9,38235.6
139,35,,824.403,131.778,0.137817,10193.7,38225.9
139,36,,806.78,111.777,0.121688,10208.5,38222.5
139,37,,657.349,122.437,0.157014,10197.8,38220.4
139,38,,669.925,191.132,0.221974,10203.9,38218
139,39,,722.889,232.961,0.243722,10206.7,38230.8
139,40,,536.364,154.626,0.223775,10201.3,38233.8
139,41,,681.996,189.551,0.217488,10190.2,38241.9
139,42,,546.016,162.984,0.229878,10178.3,38216.5
139,43,,568.462,198.992,0.259289,10203.8,38249.7
139,44,,588.191,144.8,0.197547,10194,38226.7
139,45,,0,0,0,0,0
139,46,,0,0,0,0,0
139,47,,0,0,0,0,0
139,48,,536.094,148.786,0.217244,10198.8,38246.4
139,49,,495.848,113.724,0.186563,10198.9,38220.6
139,50,,539.089,85.4326,0.136797,10192.9,38224.1
139,51,,624.397,180.654,0.2244,10198,38217.7
139,52,,792.118,136.86,0.147324,10197.7,38223.6
139,53,,0,0,0,0,0
139,54,,620.2,164.895,0.210032,10188,38230.7
139,55,,660.741,199.863,0.232236,10204.5,38228.1
139,56,,744.641,165.17,0.181543,10190.4,38247.6
139,57,,761.986,148.102,0.162734,10195.4,38218.3
139,58,,696.492,162.073,0.188772,10196.7,38231
139,59,,605.15,186.668,0.235746,10198.5,38223.4
139,60,,628.551,181.071,0.223649,10207.4,38217.5
139,61,,620.607,170.301,0.215324,10191.7,38229.5
139,62,,708.147,136.132,0.16124,10195,38228.1
139,63,,660.191,114.766,0.148093,10201.8,38236.8
139,64,,0,0,0,0,0
139,65,,560.351,198.741,0.261814,10209.7,38233.3
139,66,,820.581,160.675,0.163744,10204.3,38228.4
139,67,,616.798,139.968,0.184955,10195.9,38235.7
139,68,,657.663,227.882,0.257335,10205,38218.7
139,69,,814.7,179.549,0.180588,10191.1,38238.2
139,70,,707.763,173.503,0.19688,10201.9,38234.7
139,71,,817.092,163.609,0.166829,10194.8,38238.1
139,72,,974.583,110.497,0.101833,10201.7,38225.2
139,73,,717.704,149.712,0.172595,10202.9,38231.1
139,74,,905.685,157.259,0.147946,10201.1,38233.2
139,75,,1037.64,171.658,0.141949,10197.2,38221.7
139,76,,886.375,149.942,0.144687,10202,38237.7
139,77,,942.701,124.411,0.116587,10190.1,38225.9
139,78,,822.08,233.935,0.221526,10213.4,38238.2
139,79,,842.641,110.117,0.115577,10192,38229.6
139,80,,937.155,154.281,0.141356,10201.5,38232.1
139,81,,945.893,236.077,0.199732,10199.7,38199.2
139,82,,0,0,0,0,0
139,83,,591.25,166.485,0.219714,10210.4,38213.3
139,84,,0,0,0,0,0
139,85,,0,0,0,0,0
139,86,,0,0,0,0,0
139,87,,0,0,0,0,0
139,88,,0,0,0,0,0
139,89,,0,0,0,0,0
139,90,,0,0,0,0,0
139,91,,0,0,0,0,0
139,92,,0,0,0,0,0
139,93,,0,0,0,0,0
139,94,,0,0,0,0,0
139,95,,0,0,0,0,0
139,96,,0,0,0,0,0
139,97,,0,0,0,0,0
139,98,,0,0,0,0,0
139,99,,294.767,129.736,0.305619,10543.8,38175.9
139,100,,0,0,0,0,0
139,101,,0,0,0,0,0
139,102,,0,0,0,0,0
139,103,,0,0,0,0,0
139,104,,0,0,0,0,0
139,105,,0,0,0,0,0
139,106,,0,0,0,0,0
139,107,,0,0,0,0,0
139,108,,0,0,0,0,0
139,109,,0,0,0,0,0
139,110,,270.524,193.103,0.416505,10527.8,38182.2
146,0,,1352.8,70.69,0.0496597,5042.8,40348.5
146,1,,494.278,66.6712,0.118854,5051.91,40308
146,2,,732.223,130.547,0.151311,5048.4,40331.9
146,3,,602.973,144.77,0.193609,5057.62,40310.8
146,4,,565.614,105.761,0.157529,5024.46,40355.9
146,5,,523.941,107.253,0.169921,5040.23,40320.4
146,6,,512.635,46.3228,0.0828735,5033.91,40344
146,7,,444.675,100.895,0.184935,5039,40350.8
146,8,,426.051,70.1556,0.141384,5027.43,40348.9
146,9,,518.085,44.123,0.0784817,5067.05,40317.4
146,10,,707.64,84.4574,0.106625,5020.72,40324.9
146,11,,825.699,99.0623,0.107122,5043.04,40339.2
146,12,,582.046,74.0801,0.112905,5041.05,40359.9
146,13,,375.207,90.5664,0.194443,5034.34,40353.5
146,14,,438.252,65.7165,0.130398,5041.08,40335.2
146,15,,379.853,93.5548,0.19762,4975.54,40356.4
146,16,,440.174,70.1374,0.137441,5036.74,40286.4
146,17,,465.707,20.7462,0.042648,5012.28,40268.9
146,18,,531.499,40.211,0.0703345,5036.02,40346.6
146,19,,705.138,78.232,0.099866,5065.7,40322.3
146,20,,988.66,63.5738,0.0604179,5035.16,40332.9
146,21,,1192.97,53.8314,0.0431758,5061.83,40346.1
146,22,,557.727,119.641,0.176626,5047.89,40314.4
146,23,,1358.56,50.1127,0.0355743,5040.32,40349.2
146,24,,1002.72,159.985,0.137597,5051.66,40352.2
146,25,,984.89,93.9871,0.0871157,5046.65,40350.4
146,26,,1045.47,89.9777,0.079244,5053.66,40355.7
146,27,,893.352,95.3106,0.0964036,5061.45,40331.8
146,28,,946.689,58.3173,0.0580268,5068.61,40338.5
146,29,,599.065,123.132,0.170497,5057.51,40372.2
146,30,,799.574,114.148,0.124926,5059.33,40348.9
146,31,,919.771,111.131,0.1078,5053,40360.6
146,32,,1114.41,146.661,0.116299,5062.94,40362.5
146,33,,1134.71,105.49,0.085059,5050.1,40365.9
146,34,,1093.2,105.497,0.0880098,5053.45,40353.6
146,35,,1136.7,128.401,0.101495,5056.14,40361.7
146,36,,450.485,60.099,0.117706,5072.29,40317.4
146,37,,436.917,44.693,0.0927991,5067.83,40346.7
146,38,,582.382,121.772,0.172934,5076.31,40318.8
146,39,,402.048,37.8743,0.086093,5054.6,40327.4
146,40,,423.243,86.787,0.17016,5063.9,40336.2
146,41,,490.373,107.444,0.179728,5063.6,40346.7
146,42,,463.897,36.9109,0.0737027,5048.27,40359.2
146,43,,600.339,90.5121,0.131015,5062.9,40348.4
146,44,,635.215,72.9914,0.103065,5065.26,40333.9
146,45,,511.436,113.733,0.181924,5059,40341.2
146,46,,781.744,84.0921,0.0971225,5045.19,40343.9
146,47,,535.01,13.2497,0.0241668,5052.1,40324.2
146,48,,592.193,65.4175,0.0994775,5052.22,40345.1
146,49,,591.029,90.6523,0.132983,5048.92,40345.9
146,50,,713.714,68.9269,0.0880696,5064.88,40334.7
146,51,,695.691,108.293,0.134696,5045.53,40338.5
146,52,,696.974,111.471,0.137884,5059.13,40333.2
146,53,,575.653,139.267,0.194801,5063.2,40349.8
146,54,,563.122,61.1011,0.0978835,5034.49,40325.6
146,55,,717.363,74.4695,0.0940471,5063.4,40345.1
146,56,,630.808,147.885,0.189915,5071.06,40330.4
146,57,,547.863,96.1751,0.149332,5062.14,40351
146,58,,593.423,125.535,0.174607,5044.38,40339.3
146,59,,0,0,0,0,0
146,60,,629.554,30.9753,0.0468947,5053.67,40344.2
146,61,,487.668,35.5284,0.0679064,5051.01,40364.2
146,62,,716.182,64.5187,0.0826421,5037.61,40329.5
146,63,,781.865,7.27639,0.00922064,5069.36,40346.2
146,64,,643.164,84.2162,0.11578,5064.39,40346.8
146,65,,431.789,88.7776,0.17054,5065.49,40333.5
146,66,,696.965,31.0987,0.0427143,5052.98,40340.5
146,67,,592.841,69.1654,0.104478,5048.51,40345.1
146,68,,503.292,108.089,0.176795,5074.08,40313.4
146,69,,792.778,41.3521,0.0495751,5055.52,40340.1
146,70,,556.85,68.0268,0.108864,5051.98,40339.3
146,71,,919.838,72.3716,0.0729398,5070.32,40354.5
146,72,,630.73,73.2437,0.104043,5055.24,40360.6
146,73,,747.248,75.8715,0.0921756,5045.8,40364
146,74,,562.711,84.0849,0.130002,5052.91,40335.9
146,75,,595.73,89.6426,0.130794,5030.65,40335.1
146,76,,623.1,93.093,0.129983,5059.62,40349
146,77,,484.786,82.3722,0.145237,5060.94,40337.9
146,78,,555.14,81.8612,0.12851,5034.99,40346
146,79,,651.063,94.1082,0.126291,5059.23,40332.6
146,80,,294.488,149.155,0.336204,5042.5,40321.4
146,81,,566.614,56.8208,0.0911415,5054.08,40356.7
146,82,,564.377,77.2699,0.120424,5063.52,40345.3
146,83,,787.273,118.392,0.130723,5046.35,40354.2
146,84,,514.117,137.002,0.21041,5079.63,40297
146,85,,435.905,58.2474,0.117873,5041.87,40320.6
146,86,,645.544,91.9434,0.124671,5028.81,40324.2
146,87,,543.321,78.8559,0.126742,5046.48,40315.9
146,88,,0,0,0,0,0
146,89,,0,0,0,0,0
146,90,,297.41,115.337,0.279437,5084.03,40388.1
146,91,,578.368,139.682,0.194529,5082.48,40348.9
146,92,,869.537,95.2176,0.0986962,5056.21,40356.3
146,93,,476.274,84.5897,0.150821,5054.27,40339.1
146,94,,480.957,48.5363,0.0916654,5056.47,40353.5
146,95,,542.116,87.4382,0.138889,5067.89,40368.3
